,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,TimeFrame
2,2022-10-22 22:59:36.293,0 days 01:14:34.374000,,506.29555555555567,0 days 00:00:00,11338,228,5,99,False,12,interpolation,0.5308345645658297,9.716234903324388e-05,OnTrack,-1325,-395,1300,0.0
3,2022-10-22 22:59:36.328,0 days 01:14:34.409000,,506.29555555555567,0 days 00:00:00.035000,11200,230,5,99,False,12,car,2.780555555555557,0.0005089444573304732,OnTrack,-1308,-409,1301,0.035
4,2022-10-22 22:59:36.388,0 days 01:14:34.469000,,506.29555555555567,0 days 00:00:00.095000,11044,231,5,99,False,12,pos,6.646558674352225,0.0012165659452027999,OnTrack,-1280,-432,1302,0.095
5,2022-10-22 22:59:36.548,0 days 01:14:34.629000,,506.29555555555567,0 days 00:00:00.255000,10888,232,5,99,False,12,pos,17.058663697970047,0.003122366075800905,OnTrack,-1198,-495,1302,0.255
6,2022-10-22 22:59:36.568,0 days 01:14:34.649000,16,506.29555555555567,0 days 00:00:00.275000,10732,234,6,99,False,12,car,18.38055555555556,0.0033643211530027376,OnTrack,-1184,-505,1301,0.275
7,2022-10-22 22:59:36.768,0 days 01:14:34.849000,16,506.2511111111112,0 days 00:00:00.475000,10977,239,6,99,False,12,pos,31.865290305811598,0.0058325261115413935,OnTrack,-1019,-632,1302,0.475
8,2022-10-22 22:59:36.888,0 days 01:14:34.969000,16,506.2066666666667,0 days 00:00:00.595000,11223,244,6,99,False,12,car,40.06944444444445,0.007334189607384688,OnTrack,-959,-677,1302,0.595
9,2022-10-22 22:59:37.048,0 days 01:14:35.129000,16,504.73999999999995,0 days 00:00:00.755000,11251,247,6,100,False,12,car,51.047222222222224,0.009343528763598502,OnTrack,-918,-708,1302,0.755
10,2022-10-22 22:59:37.108,0 days 01:14:35.189000,16,502.8066666666666,0 days 00:00:00.815000,11397,248,6,100,False,12,pos,55.18226329215961,0.010100394142236124,OnTrack,-899,-724,1302,0.815
11,2022-10-22 22:59:37.288,0 days 01:14:35.369000,16,500.8733333333332,0 days 00:00:00.995000,11544,250,6,100,False,12,car,67.7138888888889,0.012394144891453487,OnTrack,-819,-785,1301,0.995
12,2022-10-22 22:59:37.448,0 days 01:14:35.529000,16,497.6733333333332,0 days 00:00:01.155000,11692,254,6,100,False,12,pos,79.14358220740972,0.014486201297888444,OnTrack,-711,-868,1302,1.155
13,2022-10-22 22:59:37.528,0 days 01:14:35.609000,16,494.4733333333332,0 days 00:00:01.235000,11841,258,6,100,False,12,car,84.9138888888889,0.01554238073539983,OnTrack,-640,-922,1302,1.235
14,2022-10-22 22:59:37.628,0 days 01:14:35.709000,16,490.6733333333332,0 days 00:00:01.335000,11286,259,6,100,False,12,pos,92.14819746081932,0.01686652663960446,OnTrack,-552,-990,1302,1.335
15,2022-10-22 22:59:37.768,0 days 01:14:35.849000,16,486.87333333333316,0 days 00:00:01.475000,10732,261,6,100,False,12,car,102.3138888888889,0.01872722397288043,OnTrack,-466,-1055,1301,1.475
16,2022-10-22 22:59:37.969,0 days 01:14:36.050000,16,479.5591666666665,0 days 00:00:01.676000,10637,263,7,100,False,12,car,116.99805555555557,0.021414969312327062,OnTrack,-400,-1106,1301,1.676
17,2022-10-22 22:59:38.108,0 days 01:14:36.189000,16,474.6924999999999,0 days 00:00:01.815000,10683,265,7,100,False,12,pos,127.27508745204874,0.02329604606732239,OnTrack,-331,-1159,1302,1.815
18,2022-10-22 22:59:38.209,0 days 01:14:36.290000,16,469.8258333333332,0 days 00:00:01.916000,10729,267,7,100,False,12,car,134.79805555555558,0.024673027336876187,OnTrack,-261,-1212,1303,1.916
19,2022-10-22 22:59:38.328,0 days 01:14:36.409000,16,466.38138888888875,0 days 00:00:02.035000,10800,268,7,100,False,12,pos,143.71142443653378,0.026304503348586153,OnTrack,-177,-1276,1305,2.035
20,2022-10-22 22:59:38.369,0 days 01:14:36.450000,16,462.9369444444443,0 days 00:00:02.076000,10872,270,7,100,False,12,car,146.79805555555558,0.026869470948931773,OnTrack,-152,-1294,1305,2.076
21,2022-10-22 22:59:38.568,0 days 01:14:36.649000,16,456.36472222222204,0 days 00:00:02.275000,10943,272,7,100,False,12,pos,161.90511964271764,0.029634622149861893,OnTrack,-57,-1368,1304,2.275
22,2022-10-22 22:59:38.649,0 days 01:14:36.730000,16,449.7924999999998,0 days 00:00:02.356000,11014,274,7,100,False,12,car,168.1091666666667,0.030770192104415683,OnTrack,-12,-1402,1303,2.356
23,2022-10-22 22:59:38.849,0 days 01:14:36.930000,16,439.9591666666664,0 days 00:00:02.556000,11109,278,7,100,False,12,car,183.55361111111114,0.03359709638289463,OnTrack,111,-1497,1303,2.556
24,2022-10-22 22:59:38.908,0 days 01:14:36.989000,16,434.2452777777775,0 days 00:00:02.615000,11159,279,7,100,False,12,pos,188.14080183062188,0.034436721862323806,OnTrack,148,-1526,1303,2.615
25,2022-10-22 22:59:39.008,0 days 01:14:37.089000,16,428.5313888888886,0 days 00:00:02.715000,11209,280,7,100,False,12,pos,195.9470266980482,0.035865549591017815,OnTrack,209,-1573,1303,2.715
26,2022-10-22 22:59:39.268,0 days 01:14:37.349000,16,422.81749999999977,0 days 00:00:02.975000,11259,281,7,100,False,12,pos,216.3677592312227,0.039603298551516695,OnTrack,370,-1696,1303,2.975
27,2022-10-22 22:59:39.289,0 days 01:14:37.370000,16,417.10361111111087,0 days 00:00:02.996000,11309,282,7,100,False,12,car,218.0202777777778,0.039905770535298736,OnTrack,383,-1705,1302,2.996
28,2022-10-22 22:59:39.488,0 days 01:14:37.569000,16,411.7424999999997,0 days 00:00:03.195000,11359,283,7,100,False,12,pos,233.71879425820325,0.04277917938881371,OnTrack,507,-1801,1302,3.195
29,2022-10-22 22:59:39.489,0 days 01:14:37.570000,16,406.38138888888864,0 days 00:00:03.196000,11410,284,7,100,False,12,car,233.7980555555556,0.04279368713633479,OnTrack,507,-1801,1301,3.196
30,2022-10-22 22:59:39.668,0 days 01:14:37.749000,16,400.88138888888864,0 days 00:00:03.375000,11455,285,7,100,False,12,pos,248.0606109929147,0.0454042620348328,OnTrack,620,-1888,1302,3.375
31,2022-10-22 22:59:39.689,0 days 01:14:37.770000,16,395.38138888888864,0 days 00:00:03.396000,11500,287,7,100,False,12,car,249.74250000000006,0.04571210989864939,OnTrack,633,-1898,1302,3.396
32,2022-10-22 22:59:39.828,0 days 01:14:37.909000,16,387.151759259259,0 days 00:00:03.535000,11453,288,7,100,False,12,pos,260.917968418129,0.04775763375021008,OnTrack,721,-1965,1302,3.535
33,2022-10-22 22:59:40.108,0 days 01:14:38.189000,16,378.9221296296293,0 days 00:00:03.815000,11406,289,7,100,False,12,pos,283.60333971670485,0.051909895323198924,OnTrack,900,-2101,1302,3.815
34,2022-10-22 22:59:40.129,0 days 01:14:38.210000,16,370.69249999999965,0 days 00:00:03.836000,11360,291,7,100,False,12,car,285.3091666666667,0.052222124715491924,OnTrack,913,-2111,1302,3.836
35,2022-10-22 22:59:40.368,0 days 01:14:38.449000,16,363.9924999999996,0 days 00:00:04.075000,10901,292,7,100,False,12,pos,304.7609647567793,0.05578252285366049,OnTrack,1067,-2229,1304,4.075
36,2022-10-22 22:59:40.369,0 days 01:14:38.450000,16,357.2924999999996,0 days 00:00:04.076000,10442,293,7,100,False,12,car,304.8425000000001,0.05579744681733797,OnTrack,1067,-2229,1304,4.076
37,2022-10-22 22:59:40.569,0 days 01:14:38.650000,16,346.23694444444396,0 days 00:00:04.276000,10458,294,8,100,False,12,car,321.17583333333346,0.05878705062263586,OnTrack,1195,-2327,1306,4.276
38,2022-10-22 22:59:40.588,0 days 01:14:38.669000,16,339.636944444444,0 days 00:00:04.295000,10481,294,8,100,False,12,pos,322.72995343470825,0.0590715120533885,OnTrack,1209,-2338,1307,4.295
39,2022-10-22 22:59:40.809,0 days 01:14:38.890000,16,333.03694444444403,0 days 00:00:04.516000,10505,295,8,100,False,12,car,340.8425000000001,0.06238677765350473,OnTrack,1378,-2467,1312,4.516
40,2022-10-22 22:59:40.828,0 days 01:14:38.909000,16,327.63166666666626,0 days 00:00:04.535000,10530,295,8,100,False,12,pos,342.4036911931055,0.0626725333554459,OnTrack,1391,-2477,1313,4.535
41,2022-10-22 22:59:41.108,0 days 01:14:39.189000,16,322.2263888888885,0 days 00:00:04.815000,10556,296,8,100,False,12,pos,365.50171416172964,0.06690032543882485,OnTrack,1548,-2598,1321,4.815
42,2022-10-22 22:59:41.128,0 days 01:14:39.209000,16,316.8211111111107,0 days 00:00:04.835000,10582,297,8,100,False,12,car,367.1600000000001,0.06720385305019413,OnTrack,1562,-2609,1321,4.835
43,2022-10-22 22:59:41.408,0 days 01:14:39.489000,16,302.8988888888884,0 days 00:00:05.115000,10657,300,8,100,False,12,car,390.49333333333345,0.07147471562919112,OnTrack,1824,-2808,1339,5.115
44,2022-10-22 22:59:41.468,0 days 01:14:39.549000,16,296.86111111111063,0 days 00:00:05.175000,10664,300,8,100,False,12,pos,395.5145988098373,0.07239379283588297,OnTrack,1865,-2840,1342,5.175
45,2022-10-22 22:59:41.747,0 days 01:14:39.828000,16,290.8233333333328,0 days 00:00:05.454000,10671,300,8,100,False,12,pos,418.9497768990984,0.07668329677017818,OnTrack,1971,-2921,1351,5.454
46,2022-10-22 22:59:42.068,0 days 01:14:40.149000,16,284.78555555555505,0 days 00:00:05.775000,10678,301,8,100,False,12,pos,445.90800895163346,0.08161764981885342,OnTrack,2196,-3094,1373,5.775
47,2022-10-22 22:59:42.148,0 days 01:14:40.229000,16,278.74777777777723,0 days 00:00:05.855000,10685,301,8,100,False,12,pos,452.58293734570736,0.08283940847152775,OnTrack,2249,-3136,1380,5.855
48,2022-10-22 22:59:42.168,0 days 01:14:40.249000,16,272.70999999999947,0 days 00:00:05.875000,10692,302,8,100,False,12,car,454.248888888889,0.08314433919027904,OnTrack,2262,-3146,1381,5.875
49,2022-10-22 22:59:42.328,0 days 01:14:40.409000,16,266.6599999999995,0 days 00:00:06.035000,10696,301,8,100,False,12,pos,467.5364612374915,0.08557645614068024,OnTrack,2367,-3230,1395,6.035
50,2022-10-22 22:59:42.528,0 days 01:14:40.609000,16,260.60999999999956,0 days 00:00:06.235000,10700,300,8,100,False,12,car,484.248888888889,0.08863544822041801,OnTrack,2495,-3328,1411,6.235
51,2022-10-22 22:59:42.568,0 days 01:14:40.649000,16,256.454444444444,0 days 00:00:06.275000,10651,299,8,70,False,12,pos,487.6376929454645,0.08925572463896579,OnTrack,2526,-3352,1416,6.275
52,2022-10-22 22:59:42.848,0 days 01:14:40.929000,16,252.29888888888843,0 days 00:00:06.555000,10602,299,8,40,False,12,pos,511.4676366981687,0.09361748528323839,OnTrack,2778,-3544,1450,6.555
53,2022-10-22 22:59:42.968,0 days 01:14:41.049000,16,248.14333333333286,0 days 00:00:06.675000,10553,299,8,11,True,12,car,520.7933333333335,0.09532443251676138,OnTrack,2848,-3600,1459,6.675
54,2022-10-22 22:59:43.308,0 days 01:14:41.389000,16,246.84333333333285,0 days 00:00:07.015000,9573,268,8,5,True,12,pos,543.3596562129144,0.09945490382813128,OnTrack,2975,-3710,1480,7.015
55,2022-10-22 22:59:43.328,0 days 01:14:41.409000,16,245.54333333333284,0 days 00:00:07.035000,8594,238,8,0,True,8,car,544.5933333333335,0.09968071234733829,OnTrack,2986,-3719,1481,7.035
56,2022-10-22 22:59:43.508,0 days 01:14:41.589000,16,245.89333333333286,0 days 00:00:07.215000,7926,223,8,0,True,8,pos,555.3910582262307,0.1016570951694831,OnTrack,3101,-3815,1502,7.215
57,2022-10-22 22:59:43.608,0 days 01:14:41.689000,16,246.24333333333288,0 days 00:00:07.315000,7258,209,8,0,True,8,car,560.8488888888891,0.10265607994403952,OnTrack,3142,-3849,1510,7.315
58,2022-10-22 22:59:43.788,0 days 01:14:41.869000,16,249.33962962962917,0 days 00:00:07.495000,7477,190,8,0,True,8,pos,569.3245710648744,0.10420744310847754,OnTrack,3193,-3890,1521,7.495
59,2022-10-22 22:59:44.028,0 days 01:14:42.109000,16,252.4359259259255,0 days 00:00:07.735000,7696,172,8,0,True,8,pos,578.8911104080003,0.10595847346095148,OnTrack,3282,-3961,1535,7.735
60,2022-10-22 22:59:44.048,0 days 01:14:42.129000,16,255.53222222222178,0 days 00:00:07.755000,7915,154,7,0,True,8,car,579.6711111111113,0.10610124242443042,OnTrack,3289,-3966,1536,7.755
61,2022-10-22 22:59:44.328,0 days 01:14:42.409000,16,263.3877777777773,0 days 00:00:08.035000,8297,136,6,0,True,8,car,590.248888888889,0.10803736679357571,OnTrack,3392,-4029,1547,8.035
62,2022-10-22 22:59:44.368,0 days 01:14:42.449000,16,267.0436111111106,0 days 00:00:08.075000,8634,131,6,0,True,8,pos,591.6663306184053,0.10829681102959712,OnTrack,3405,-4036,1549,8.075
63,2022-10-22 22:59:44.648,0 days 01:14:42.729000,16,270.69944444444394,0 days 00:00:08.355000,8971,126,6,0,True,8,pos,601.0054241515169,0.1100062103906965,OnTrack,3484,-4060,1557,8.355
64,2022-10-22 22:59:44.649,0 days 01:14:42.730000,16,274.35527777777725,0 days 00:00:08.356000,9308,121,4,0,True,8,car,601.0380555555557,0.11001218314394264,OnTrack,3484,-4060,1557,8.356
65,2022-10-22 22:59:44.849,0 days 01:14:42.930000,16,281.57749999999953,0 days 00:00:08.556000,8389,116,3,0,True,8,car,607.4825000000002,0.1111917547133799,OnTrack,3576,-4070,1562,8.556
66,2022-10-22 22:59:44.948,0 days 01:14:43.029000,16,287.1386111111106,0 days 00:00:08.655000,8031,112,3,0,True,8,pos,610.5527663741535,0.11175372696044808,OnTrack,3617,-4073,1564,8.655
67,2022-10-22 22:59:45.129,0 days 01:14:43.210000,16,292.6997222222217,0 days 00:00:08.836000,7673,109,3,0,True,8,car,615.960277777778,0.11274350145041546,OnTrack,3660,-4069,1565,8.836
68,2022-10-22 22:59:45.368,0 days 01:14:43.449000,16,298.64972222222167,0 days 00:00:09.075000,7481,105,3,0,True,8,pos,622.7694175425281,0.11398982574540538,OnTrack,3695,-4050,1566,9.075
69,2022-10-22 22:59:45.409,0 days 01:14:43.490000,16,304.59972222222166,0 days 00:00:09.116000,7289,102,3,0,False,8,car,623.8936111111113,0.11419559472727445,OnTrack,3703,-4044,1566,9.116
70,2022-10-22 22:59:45.528,0 days 01:14:43.609000,16,308.13305555555496,0 days 00:00:09.235000,7183,99,3,0,False,8,pos,627.0812678402552,0.11477905374895397,OnTrack,3730,-4026,1567,9.235
71,2022-10-22 22:59:45.569,0 days 01:14:43.650000,16,311.66638888888826,0 days 00:00:09.276000,7077,96,3,0,False,8,car,628.160277777778,0.11497655245600533,OnTrack,3738,-4018,1567,9.276
72,2022-10-22 22:59:45.728,0 days 01:14:43.809000,16,316.3052777777772,0 days 00:00:09.435000,6981,94,3,0,False,8,pos,632.2757407602876,0.11572983432088736,OnTrack,3767,-3987,1567,9.435
73,2022-10-22 22:59:45.769,0 days 01:14:43.850000,16,320.9441666666661,0 days 00:00:09.476000,6885,93,3,0,False,8,car,633.3269444444447,0.11592224345564038,OnTrack,3773,-3978,1567,9.476
74,2022-10-22 22:59:46.048,0 days 01:14:44.129000,16,328.5886111111106,0 days 00:00:09.755000,6726,92,3,0,False,8,pos,640.3984487106056,0.11721659015339314,OnTrack,3803,-3914,1569,9.755
75,2022-10-22 22:59:46.089,0 days 01:14:44.170000,16,336.2330555555551,0 days 00:00:09.796000,6567,91,3,1,False,8,car,641.4158333333336,0.11740280914969266,OnTrack,3805,-3904,1569,9.796
76,2022-10-22 22:59:46.128,0 days 01:14:44.209000,16,340.1441666666662,0 days 00:00:09.835000,6558,89,3,12,False,8,pos,642.3772082606229,0.11757877630117891,OnTrack,3808,-3895,1569,9.835
77,2022-10-22 22:59:46.249,0 days 01:14:44.330000,16,344.0552777777773,0 days 00:00:09.956000,6549,88,3,24,False,8,car,645.3269444444447,0.11811868706769597,OnTrack,3812,-3864,1569,9.956
78,2022-10-22 22:59:46.308,0 days 01:14:44.389000,16,348.03305555555505,0 days 00:00:10.015000,6528,87,3,28,False,8,pos,646.7536700897347,0.11837983060350873,OnTrack,3813,-3850,1569,10.015
79,2022-10-22 22:59:46.409,0 days 01:14:44.490000,16,352.0108333333328,0 days 00:00:10.116000,6508,87,3,32,False,8,car,649.1936111111114,0.11882643000935833,OnTrack,3813,-3824,1568,10.116
80,2022-10-22 22:59:46.588,0 days 01:14:44.669000,16,357.01083333333276,0 days 00:00:10.295000,6713,87,3,35,False,8,pos,653.567722829368,0.11962705415452352,OnTrack,3811,-3779,1568,10.295
81,2022-10-22 22:59:46.609,0 days 01:14:44.690000,16,362.0108333333327,0 days 00:00:10.316000,6919,88,3,39,False,8,car,654.0825000000003,0.11972127740686246,OnTrack,3810,-3773,1567,10.316
82,2022-10-22 22:59:46.808,0 days 01:14:44.889000,16,369.0108333333327,0 days 00:00:10.515000,7190,89,3,45,False,8,pos,658.9872306364563,0.12061902442980388,OnTrack,3805,-3724,1565,10.515
83,2022-10-22 22:59:46.889,0 days 01:14:44.970000,16,376.0108333333327,0 days 00:00:10.596000,7462,90,3,52,False,8,car,661.0825000000003,0.12100253618056155,OnTrack,3802,-3703,1564,10.596
84,2022-10-22 22:59:46.988,0 days 01:14:45.069000,16,379.92194444444374,0 days 00:00:10.695000,7500,94,3,53,False,8,pos,663.7601268569229,0.12149264088100789,OnTrack,3799,-3677,1564,10.695
85,2022-10-22 22:59:47.049,0 days 01:14:45.130000,16,383.8330555555548,0 days 00:00:10.756000,7539,98,3,55,False,8,car,665.4380555555559,0.12179976386197433,OnTrack,3796,-3660,1563,10.756
86,2022-10-22 22:59:47.208,0 days 01:14:45.289000,16,388.6386111111103,0 days 00:00:10.915000,7967,99,3,59,False,8,pos,669.8548871219742,0.12260820731860642,OnTrack,3791,-3617,1560,10.915
87,2022-10-22 22:59:47.249,0 days 01:14:45.330000,16,393.44416666666586,0 days 00:00:10.956000,8396,101,3,63,False,8,car,671.049166666667,0.12282680462501884,OnTrack,3789,-3605,1559,10.956
88,2022-10-22 22:59:47.428,0 days 01:14:45.509000,16,399.78305555555477,0 days 00:00:11.135000,8710,108,3,63,False,8,pos,676.639039923333,0.1238499580755859,OnTrack,3780,-3554,1556,11.135
89,2022-10-22 22:59:47.529,0 days 01:14:45.610000,16,406.12194444444367,0 days 00:00:11.236000,9025,115,3,64,False,8,car,679.9936111111115,0.12446396861363435,OnTrack,3774,-3523,1553,11.236
90,2022-10-22 22:59:47.588,0 days 01:14:45.669000,16,412.1785185185177,0 days 00:00:11.295000,8966,120,3,68,False,8,pos,682.004269086895,0.1248319933525459,OnTrack,3771,-3505,1551,11.295
91,2022-10-22 22:59:47.768,0 days 01:14:45.849000,16,418.2350925925918,0 days 00:00:11.475000,8907,125,3,73,False,8,pos,688.3720177133796,0.1259975267520307,OnTrack,3758,-3448,1544,11.475
92,2022-10-22 22:59:47.968,0 days 01:14:46.049000,16,424.29166666666583,0 days 00:00:11.675000,8849,131,3,78,False,8,car,695.9683333333337,0.12738793332858123,OnTrack,3741,-3386,1537,11.675
93,2022-10-22 22:59:48.088,0 days 01:14:46.169000,16,428.69166666666587,0 days 00:00:11.795000,9032,137,3,85,False,8,pos,700.8229665347096,0.1282765106689175,OnTrack,3724,-3339,1531,11.795
94,2022-10-22 22:59:48.287,0 days 01:14:46.368000,16,433.09166666666584,0 days 00:00:11.994000,9215,143,3,92,False,8,pos,709.2260694230625,0.12981458914063151,OnTrack,3680,-3237,1517,11.994
95,2022-10-22 22:59:48.328,0 days 01:14:46.409000,16,437.4916666666659,0 days 00:00:12.035000,9398,150,4,99,False,8,car,710.9683333333337,0.1301334878436507,OnTrack,3672,-3219,1514,12.035
96,2022-10-22 22:59:48.488,0 days 01:14:46.569000,16,443.13611111111027,0 days 00:00:12.195000,10518,155,4,100,False,8,car,717.8572222222226,0.13139440917649742,OnTrack,3647,-3168,1507,12.195
97,2022-10-22 22:59:48.648,0 days 01:14:46.729000,16,448.3361111111103,0 days 00:00:12.355000,10565,166,4,100,False,8,pos,725.2350000000004,0.13274481524909457,OnTrack,3624,-3119,1501,12.355
98,2022-10-22 22:59:48.928,0 days 01:14:47.009000,16,456.6583333333323,0 days 00:00:12.635000,11182,176,4,100,False,8,pos,738.9238888888893,0.13525038796210614,OnTrack,3568,-2998,1485,12.635
99,2022-10-22 22:59:49.088,0 days 01:14:47.169000,16,459.824999999999,0 days 00:00:12.795000,11584,182,4,99,False,8,pos,747.2191067033644,0.13676871947704064,OnTrack,3534,-2924,1476,12.795
100,2022-10-22 22:59:49.168,0 days 01:14:47.249000,16,462.99166666666576,0 days 00:00:12.875000,11986,189,4,99,False,8,car,751.5238888888892,0.1375566537547645,OnTrack,3518,-2889,1472,12.875
101,2022-10-22 22:59:49.288,0 days 01:14:47.369000,16,466.1027777777769,0 days 00:00:12.995000,11724,195,4,99,False,8,pos,758.1962502558248,0.1387779425465755,OnTrack,3496,-2838,1467,12.995
102,2022-10-22 22:59:49.448,0 days 01:14:47.529000,16,469.213888888888,0 days 00:00:13.155000,11462,202,4,99,False,8,pos,767.4840794816791,0.14047795864432475,OnTrack,3464,-2757,1459,13.155
103,2022-10-22 22:59:49.648,0 days 01:14:47.729000,16,472.32499999999914,0 days 00:00:13.355000,11201,209,5,100,False,8,pos,779.3905555555559,0.14265728392053803,OnTrack,3425,-2649,1448,13.355
104,2022-10-22 22:59:49.928,0 days 01:14:48.009000,16,476.91388888888775,0 days 00:00:13.635000,11658,219,5,100,False,8,pos,796.4238888888893,0.14577501360320583,OnTrack,3358,-2420,1428,13.635
105,2022-10-22 22:59:50.248,0 days 01:14:48.329000,16,481.624999999999,0 days 00:00:13.955000,10818,227,5,100,False,8,car,816.601666666667,0.1494682928619956,OnTrack,3328,-2273,1416,13.955
106,2022-10-22 22:59:50.408,0 days 01:14:48.489000,16,482.72499999999894,0 days 00:00:14.115000,10796,229,5,100,False,8,pos,826.9705374525606,0.15136617952882106,OnTrack,3326,-2203,1412,14.115
107,2022-10-22 22:59:50.588,0 days 01:14:48.669000,16,483.82499999999885,0 days 00:00:14.295000,10775,232,5,100,False,8,pos,838.7853590232623,0.15352872864269973,OnTrack,3330,-2087,1405,14.295
108,2022-10-22 22:59:50.608,0 days 01:14:48.689000,16,484.9249999999988,0 days 00:00:14.315000,10754,235,6,100,False,8,car,840.1016666666671,0.15376966160227112,OnTrack,3332,-2068,1403,14.315
109,2022-10-22 22:59:50.808,0 days 01:14:48.889000,16,486.2027777777769,0 days 00:00:14.515000,11043,238,6,100,False,8,car,853.3238888888893,0.15618981706370275,OnTrack,3370,-1850,1392,14.515
110,2022-10-22 22:59:50.828,0 days 01:14:48.909000,16,486.5916666666657,0 days 00:00:14.535000,11099,240,6,100,False,8,pos,854.6571704867974,0.15643385688443578,OnTrack,3374,-1835,1392,14.535
111,2022-10-22 22:59:51.008,0 days 01:14:49.089000,16,486.9805555555545,0 days 00:00:14.715000,11156,242,6,100,False,8,car,866.7683333333339,0.15865064740683912,OnTrack,3388,-1768,1388,14.715
112,2022-10-22 22:59:51.128,0 days 01:14:49.209000,16,487.21486111111005,0 days 00:00:14.835000,11241,244,6,100,False,8,pos,874.9619021524205,0.16015037339789084,OnTrack,3402,-1733,1388,14.835
113,2022-10-22 22:59:51.249,0 days 01:14:49.330000,16,487.44916666666563,0 days 00:00:14.956000,11326,247,6,100,False,8,car,883.3036111111116,0.16167721451088618,OnTrack,3428,-1663,1386,14.956
114,2022-10-22 22:59:51.368,0 days 01:14:49.449000,16,487.64916666666556,0 days 00:00:15.075000,11432,249,6,100,False,8,pos,891.5677482986534,0.16318985712211345,OnTrack,3463,-1582,1384,15.075
115,2022-10-22 22:59:51.489,0 days 01:14:49.570000,16,487.8491666666655,0 days 00:00:15.196000,11538,251,6,100,False,8,car,900.036944444445,0.16474003310325258,OnTrack,3502,-1504,1382,15.196
116,2022-10-22 22:59:51.648,0 days 01:14:49.729000,16,488.07138888888784,0 days 00:00:15.355000,11604,252,6,100,False,8,pos,911.274927318831,0.1667969994113222,OnTrack,3560,-1409,1380,15.355
117,2022-10-22 22:59:51.868,0 days 01:14:49.949000,16,488.2936111111101,0 days 00:00:15.575000,11671,254,6,100,False,8,pos,926.9778378484173,0.16967121253827136,OnTrack,3649,-1284,1379,15.575
118,2022-10-22 22:59:51.889,0 days 01:14:49.970000,16,488.51583333333247,0 days 00:00:15.596000,11738,256,6,100,False,8,car,928.4813888888893,0.1699464179614584,OnTrack,3658,-1272,1379,15.596
119,2022-10-22 22:59:52.108,0 days 01:14:50.189000,16,487.9824999999991,0 days 00:00:15.815000,11024,257,6,100,False,8,pos,944.2091132025537,0.17282517292820165,OnTrack,3767,-1161,1380,15.815
120,2022-10-22 22:59:52.209,0 days 01:14:50.290000,16,487.44916666666575,0 days 00:00:15.916000,10311,259,6,100,False,8,car,951.5036111111116,0.17416033570606873,OnTrack,3822,-1112,1380,15.916
121,2022-10-22 22:59:52.348,0 days 01:14:50.429000,16,486.6158333333323,0 days 00:00:16.055000,10474,260,6,100,False,8,pos,961.5929982754402,0.17600706653828918,OnTrack,3903,-1049,1382,16.055
122,2022-10-22 22:59:52.449,0 days 01:14:50.530000,16,485.7824999999989,0 days 00:00:16.156000,10638,262,7,100,False,8,car,968.9702777777784,0.1773573814080608,OnTrack,3960,-1006,1383,16.156
123,2022-10-22 22:59:52.548,0 days 01:14:50.629000,16,484.8639814814804,0 days 00:00:16.255000,10649,263,7,100,False,8,pos,976.2451984388879,0.17868896082591954,OnTrack,4022,-964,1385,16.255
124,2022-10-22 22:59:52.768,0 days 01:14:50.849000,16,483.9454629629618,0 days 00:00:16.475000,10660,264,7,100,False,8,pos,992.5403819057615,0.1816715817953436,OnTrack,4184,-862,1390,16.475
125,2022-10-22 22:59:52.769,0 days 01:14:50.850000,16,483.0269444444433,0 days 00:00:16.476000,10672,266,7,100,False,8,car,992.6147222222229,0.1816851888214444,OnTrack,4184,-861,1390,16.476
126,2022-10-22 22:59:53.088,0 days 01:14:51.169000,16,481.27694444444325,0 days 00:00:16.795000,10759,267,7,100,False,8,pos,1016.4405232224454,0.18604619118886498,OnTrack,4369,-764,1396,16.795
127,2022-10-22 22:59:53.129,0 days 01:14:51.210000,16,479.5269444444432,0 days 00:00:16.836000,10847,269,7,100,False,8,car,1019.5147222222229,0.18660888325180233,OnTrack,4392,-751,1396,16.836
128,2022-10-22 22:59:53.288,0 days 01:14:51.369000,16,478.26027777777665,0 days 00:00:16.995000,10902,270,7,100,False,8,pos,1031.460669706463,0.1887954332552782,OnTrack,4503,-695,1399,16.995
129,2022-10-22 22:59:53.369,0 days 01:14:51.450000,16,476.9936111111101,0 days 00:00:17.076000,10957,271,7,100,False,8,car,1037.5813888888895,0.18991575113439713,OnTrack,4586,-651,1400,17.076
130,2022-10-22 22:59:53.528,0 days 01:14:51.609000,16,476.0380555555546,0 days 00:00:17.235000,10985,272,7,100,False,8,pos,1049.6828241538653,0.19213076114976882,OnTrack,4757,-560,1404,17.235
131,2022-10-22 22:59:53.529,0 days 01:14:51.610000,16,475.0824999999991,0 days 00:00:17.236000,11013,274,7,100,False,8,car,1049.7591666666672,0.1921447346518165,OnTrack,4757,-559,1404,17.236
132,2022-10-22 22:59:53.809,0 days 01:14:51.890000,16,471.3491666666655,0 days 00:00:17.516000,11084,276,7,100,False,8,car,1071.2258333333339,0.1960739282244937,OnTrack,4855,-498,1405,17.516
133,2022-10-22 22:59:53.848,0 days 01:14:51.929000,16,469.9602777777767,0 days 00:00:17.555000,11139,277,7,100,False,8,pos,1074.2296516398858,0.1966237380187605,OnTrack,4871,-487,1405,17.555
